,cod,message,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,rain,snow
464,200,,"{'lon': 2.6, 'lat': 8.89}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 301.72, 'feels_like': 298.9, 'temp_min': 301.72, 'temp_max': 301.72, 'pressure': 1010, 'humidity': 20, 'sea_level': 1010, 'grnd_level': 973}",10000.0,"{'speed': 1.98, 'deg': 55}",{'all': 0},1606849935.0,"{'country': 'BJ', 'sunrise': 1606801784, 'sunset': 1606843691}",3600.0,2391377.0,Tchaourou,,
465,200,,"{'lon': -17.34, 'lat': 66.04}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 280.15, 'feels_like': 271.22, 'temp_min': 280.15, 'temp_max': 280.15, 'pressure': 974, 'humidity': 48}",10000.0,"{'speed': 9.3, 'deg': 210, 'gust': 14.9}",{'all': 20},1606849935.0,"{'type': 1, 'id': 83, 'country': 'IS', 'sunrise': 1606820301, 'sunset': 1606834749}",0.0,2629833.0,Husavik,,
466,404,city not found,,,,,,,,,,,,,,
467,200,,"{'lon': -81.97, 'lat': 33.5}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 280.13, 'feels_like': 274.16, 'temp_min': 279.26, 'temp_max': 280.93, 'pressure': 1018, 'humidity': 54}",10000.0,"{'speed': 5.36, 'deg': 289}",{'all': 0},1606849936.0,"{'type': 3, 'id': 2003874, 'country': 'US', 'sunrise': 1606824878, 'sunset': 1606861202}",-18000.0,4589368.0,North Augusta,,
468,404,city not found,,,,,,,,,,,,,,
469,200,,"{'lon': -22.43, 'lat': 63.84}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 276.15, 'feels_like': 256.71, 'temp_min': 276.15, 'temp_max': 276.15, 'pressure': 978, 'humidity': 74}",9000.0,"{'speed': 24.7, 'deg': 240, 'gust': 32.9}",{'all': 75},1606849936.0,"{'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1606819497, 'sunset': 1606837996}",0.0,3416888.0,Grindavik,,
470,200,,"{'lon': -130.32, 'lat': 54.32}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 279.87, 'feels_like': 273.14, 'temp_min': 279.87, 'temp_max': 279.87, 'pressure': 1025, 'humidity': 73, 'sea_level': 1025, 'grnd_level': 1025}",10000.0,"{'speed': 7.28, 'deg': 121}",{'all': 100},1606849936.0,"{'country': 'CA', 'sunrise': 1606840790, 'sunset': 1606868504}",-28800.0,6113406.0,Prince Rupert,,
471,200,,"{'lon': -113.58, 'lat': 37.1}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 283.18, 'feels_like': 278.41, 'temp_min': 280.15, 'temp_max': 284.82, 'pressure': 1025, 'humidity': 26}",10000.0,"{'speed': 2.6, 'deg': 200}",{'all': 1},1606849937.0,"{'type': 1, 'id': 5832, 'country': 'US', 'sunrise': 1606832998, 'sunset': 1606868258}",-25200.0,5546220.0,Saint George,,
472,200,,"{'lon': -149.15, 'lat': -17.73}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 299.81, 'feels_like': 299.83, 'temp_min': 299.81, 'temp_max': 299.81, 'pressure': 1016, 'humidity': 78, 'sea_level': 1016, 'grnd_level': 1016}",10000.0,"{'speed': 7.07, 'deg': 82}",{'all': 0},1606849937.0,"{'country': 'PF', 'sunrise': 1606835564, 'sunset': 1606882770}",-36000.0,4033557.0,Tautira,,
473,200,,"{'lon': 119.59, 'lat': 39.93}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 271.83, 'feels_like': 267.86, 'temp_min': 271.83, 'temp_max': 271.83, 'pressure': 1035, 'humidity': 84, 'sea_level': 1035, 'grnd_level': 1034}",10000.0,"{'speed': 2.15, 'deg': 38}",{'all': 100},1606849937.0,"{'country': 'CN', 'sunrise': 1606863916, 'sunset': 1606898235}",28800.0,1797595.0,Qinhuangdao,,
474,200,,"{'lon': 9.73, 'lat': 52.37}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 278, 'feels_like': 276.42, 'temp_min': 277.59, 'temp_max': 278.15, 'pressure': 1018, 'humidity': 96}",10000.0,"{'speed': 0.45, 'deg': 68, 'gust': 1.34}",{'all': 100},1606849937.0,"{'type': 3, 'id': 2034345, 'country': 'DE', 'sunrise': 1606806547, 'sunset': 1606835506}",3600.0,2910831.0,Hanover,,
475,200,,"{'lon': 48.53, 'lat': 5.35}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 299.25, 'feels_like': 299.68, 'temp_min': 299.25, 'temp_max': 299.25, 'pressure': 1013, 'humidity': 76, 'sea_level': 1013, 'grnd_level': 1012}",10000.0,"{'speed': 5.75, 'deg': 84}",{'all': 6},1606849938.0,"{'country': 'SO', 'sunrise': 1606790412, 'sunset': 1606833011}",10800.0,57000.0,Hobyo,,
476,200,,"{'lon': -35.21, 'lat': -6.09}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 301.53, 'feels_like': 301.25, 'temp_min': 301.53, 'temp_max': 301.53, 'pressure': 1011, 'humidity': 63, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 6.13, 'deg': 118}",{'all': 0},1606849938.0,"{'country': 'BR', 'sunrise': 1606809409, 'sunset': 1606854220}",-10800.0,3393922.0,Nísia Floresta,,
477,200,,"{'lon': 135.48, 'lat': -3.37}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 297, 'feels_like': 301.34, 'temp_min': 297, 'temp_max': 297, 'pressure': 1008, 'humidity': 92, 'sea_level': 1008, 'grnd_level': 1007}",10000.0,"{'speed': 0.88, 'deg': 301}",{'all': 100},1606849938.0,"{'country': 'ID', 'sunrise': 1606855119, 'sunset': 1606899403}",32400.0,1634614.0,Nabire,{'1h': 3.646},
478,200,,"{'lon': 116.85, 'lat': -20.74}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 300.99, 'feels_like': 298.69, 'temp_min': 300.99, 'temp_max': 300.99, 'pressure': 1006, 'humidity': 32, 'sea_level': 1006, 'grnd_level': 1002}",10000.0,"{'speed': 3.2, 'deg': 227}",{'all': 0},1606849938.0,"{'country': 'AU', 'sunrise': 1606857791, 'sunset': 1606905675}",28800.0,6620339.0,Karratha,,
479,200,,"{'lon': 88.12, 'lat': 47.87}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 261.76, 'feels_like': 256.97, 'temp_min': 261.76, 'temp_max': 261.76, 'pressure': 1048, 'humidity': 67, 'sea_level': 1048, 'grnd_level': 934}",10000.0,"{'speed': 1.94, 'deg': 37}",{'all': 0},1606849938.0,"{'country': 'CN', 'sunrise': 1606873036, 'sunset': 1606904224}",28800.0,1529651.0,Altay,,
480,200,,"{'lon': -81.15, 'lat': 46.43}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 270.41, 'feels_like': 261.62, 'temp_min': 269.82, 'temp_max': 270.93, 'pressure': 1005, 'humidity': 70}",10000.0,"{'speed': 8.49, 'deg': 8, 'gust': 12.52}",{'all': 100},1606849939.0,"{'type': 3, 'id': 2010755, 'country': 'CA', 'sunrise': 1606826902, 'sunset': 1606858784}",-18000.0,6057842.0,Lively,,
481,200,,"{'lon': 47.2, 'lat': 53.13}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 259.18, 'feels_like': 254.05, 'temp_min': 259.18, 'temp_max': 259.18, 'pressure': 1044, 'humidity': 93, 'sea_level': 1044, 'grnd_level': 1026}",10000.0,"{'speed': 2.53, 'deg': 124}",{'all': 1},1606849939.0,"{'country': 'RU', 'sunrise': 1606797769, 'sunset': 1606826293}",14400.0,521966.0,Nikolayevka,,
482,200,,"{'lon': -116.55, 'lat': 48.28}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 272.81, 'feels_like': 270.26, 'temp_min': 265.93, 'temp_max': 274.82, 'pressure': 1044, 'humidity': 81}",10000.0,"{'speed': 0.2, 'deg': 160}",{'all': 82},1606849939.0,"{'type': 3, 'id': 2005027, 'country': 'US', 'sunrise': 1606835821, 'sunset': 1606866862}",-28800.0,5606401.0,Sandpoint,,
483,200,,"{'lon': 42.7, 'lat': 41.11}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 267.69, 'feels_like': 264, 'temp_min': 267.69, 'temp_max': 267.69, 'pressure': 1024, 'humidity': 94, 'sea_level': 1024, 'grnd_level': 818}",10000.0,"{'speed': 1.36, 'deg': 140}",{'all': 85},1606849939.0,"{'country': 'TR', 'sunrise': 1606796125, 'sunset': 1606830098}",10800.0,751952.0,Ardahan,,
484,404,city not found,,,,,,,,,,,,,,
485,200,,"{'lon': 100.35, 'lat': -0.95}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 297.66, 'feels_like': 298.71, 'temp_min': 297.66, 'temp_max': 297.66, 'pressure': 1010, 'humidity': 63, 'sea_level': 1010, 'grnd_level': 1010}",10000.0,"{'speed': 1.9, 'deg': 61}",{'all': 15},1606849940.0,"{'country': 'ID', 'sunrise': 1606863787, 'sunset': 1606907601}",25200.0,1633419.0,Padang,,
486,404,city not found,,,,,,,,,,,,,,
487,200,,"{'lon': 98.52, 'lat': 39.74}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 265.17, 'feels_like': 260.54, 'temp_min': 265.17, 'temp_max': 265.17, 'pressure': 1042, 'humidity': 96, 'sea_level': 1042, 'grnd_level': 866}",1875.0,"{'speed': 2.42, 'deg': 70}",{'all': 100},1606849940.0,"{'country': 'CN', 'sunrise': 1606868944, 'sunset': 1606903324}",28800.0,1279945.0,Jiuquan,,
488,200,,"{'lon': 86.21, 'lat': 23.8}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 290.81, 'feels_like': 288.19, 'temp_min': 290.81, 'temp_max': 290.81, 'pressure': 1015, 'humidity': 41, 'sea_level': 1015, 'grnd_level': 988}",10000.0,"{'speed': 1.92, 'deg': 302}",{'all': 0},1606849941.0,"{'country': 'IN', 'sunrise': 1606869712, 'sunset': 1606908465}",19800.0,1274553.0,Baghmara,,
489,404,city not found,,,,,,,,,,,,,,
490,200,,"{'lon': 15.73, 'lat': -17.07}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 300.81, 'feels_like': 297.66, 'temp_min': 300.81, 'temp_max': 300.81, 'pressure': 1007, 'humidity': 22, 'sea_level': 1007, 'grnd_level': 889}",10000.0,"{'speed': 2.62, 'deg': 245}",{'all': 32},1606849941.0,"{'country': 'AO', 'sunrise': 1606796060, 'sunset': 1606843111}",3600.0,3346821.0,Ondjiva,,
491,404,city not found,,,,,,,,,,,,,,
492,200,,"{'lon': 21.29, 'lat': 29.11}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 289.13, 'feels_like': 286.35, 'temp_min': 289.13, 'temp_max': 289.13, 'pressure': 1017, 'humidity': 69, 'sea_level': 1017, 'grnd_level': 1012}",10000.0,"{'speed': 4.15, 'deg': 315}",{'all': 0},1606849941.0,"{'country': 'LY', 'sunrise': 1606799498, 'sunset': 1606837004}",7200.0,88533.0,Awjilah,,
493,200,,"{'lon': 23.72, 'lat': 37.98}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 283.57, 'feels_like': 281.08, 'temp_min': 282.04, 'temp_max': 285.37, 'pressure': 1019, 'humidity': 74}",10000.0,"{'speed': 2.24, 'deg': 121}",{'all': 74},1606849344.0,"{'type': 3, 'id': 2018805, 'country': 'GR', 'sunrise': 1606800163, 'sunset': 1606835173}",7200.0,264371.0,Athens,,
494,200,,"{'lon': 57.66, 'lat': -20.01}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 298.15, 'feels_like': 301.13, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1016, 'humidity': 82}",10000.0,"{'speed': 2.24, 'deg': 110, 'gust': 3.58}",{'all': 2},1606849942.0,"{'type': 3, 'id': 2002134, 'country': 'MU', 'sunrise': 1606785674, 'sunset': 1606833366}",14400.0,934479.0,Grand Gaube,,
495,200,,"{'lon': -40.84, 'lat': -2.9}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 304.09, 'feels_like': 302.83, 'temp_min': 304.09, 'temp_max': 304.09, 'pressure': 1009, 'humidity': 57, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 8.08, 'deg': 60}",{'all': 30},1606849942.0,"{'country': 'BR', 'sunrise': 1606811071, 'sunset': 1606855261}",-10800.0,3403687.0,Camocim,{'1h': 0.30579999999999996},
496,200,,"{'lon': -46.05, 'lat': 60.92}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 266.15, 'feels_like': 260.15, 'temp_min': 266.15, 'temp_max': 266.15, 'pressure': 1021, 'humidity': 44}",10000.0,"{'speed': 3.6, 'deg': 0, 'gust': 9.8}",{'all': 20},1606849942.0,"{'type': 1, 'id': 47, 'country': 'GL', 'sunrise': 1606823295, 'sunset': 1606845539}",-10800.0,3421719.0,Narsaq,,
497,200,,"{'lon': 30.45, 'lat': -30.74}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 294.19, 'feels_like': 288.89, 'temp_min': 294.19, 'temp_max': 294.19, 'pressure': 1014, 'humidity': 67, 'sea_level': 1014, 'grnd_level': 1007}",10000.0,"{'speed': 9.71, 'deg': 216}",{'all': 100},1606849943.0,"{'country': 'ZA', 'sunrise': 1606790882, 'sunset': 1606841222}",7200.0,964406.0,Port Shepstone,,
498,200,,"{'lon': -122.29, 'lat': 47.05}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 278.46, 'feels_like': 275.87, 'temp_min': 277.59, 'temp_max': 279.82, 'pressure': 1036, 'humidity': 83}",10000.0,"{'speed': 1.47, 'deg': 6}",{'all': 0},1606849943.0,"{'type': 3, 'id': 2006502, 'country': 'US', 'sunrise': 1606836919, 'sunset': 1606868519}",-28800.0,5795906.0,Graham,,
499,200,,"{'lon': -71.63, 'lat': -33.04}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 288.43, 'feels_like': 284.71, 'temp_min': 287.15, 'temp_max': 289.26, 'pressure': 1018, 'humidity': 93}",10000.0,"{'speed': 7.2, 'deg': 310}",{'all': 90},1606849794.0,"{'type': 1, 'id': 8520, 'country': 'CL', 'sunrise': 1606815054, 'sunset': 1606866061}",-10800.0,3868626.0,Valparaíso,,
500,200,,"{'lon': 142.84, 'lat': -4.24}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 296.29, 'feels_like': 301.06, 'temp_min': 296.29, 'temp_max': 296.29, 'pressure': 1009, 'humidity': 99, 'sea_level': 1009, 'grnd_level': 1001}",10000.0,"{'speed': 0.66, 'deg': 124}",{'all': 100},1606849943.0,"{'country': 'PG', 'sunrise': 1606853267, 'sunset': 1606897721}",36000.0,2100933.0,Ambunti,,
501,200,,"{'lon': -8.21, 'lat': 40.01}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 285.93, 'feels_like': 283.55, 'temp_min': 283.15, 'temp_max': 288.15, 'pressure': 1020, 'humidity': 59}",10000.0,"{'speed': 1.79, 'deg': 136, 'gust': 3.13}",{'all': 100},1606849943.0,"{'type': 3, 'id': 2001739, 'country': 'PT', 'sunrise': 1606808163, 'sunset': 1606842503}",0.0,2269557.0,Castanheira de Pêra,,
502,404,city not found,,,,,,,,,,,,,,
503,404,city not found,,,,,,,,,,,,,,
504,200,,"{'lon': -13.86, 'lat': 28.5}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 293.27, 'feels_like': 290.18, 'temp_min': 293.27, 'temp_max': 293.27, 'pressure': 1015, 'humidity': 69, 'sea_level': 1015, 'grnd_level': 1012}",10000.0,"{'speed': 6.35, 'deg': 209}",{'all': 0},1606849944.0,"{'country': 'ES', 'sunrise': 1606807861, 'sunset': 1606845517}",0.0,2512186.0,Puerto del Rosario,,
505,200,,"{'lon': 117.63, 'lat': 62.14}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 259.6, 'feels_like': 252.89, 'temp_min': 259.6, 'temp_max': 259.6, 'pressure': 1017, 'humidity': 93, 'sea_level': 1017, 'grnd_level': 1001}",1310.0,"{'speed': 4.81, 'deg': 271}",{'all': 100},1606849944.0,"{'country': 'RU', 'sunrise': 1606871196, 'sunset': 1606891896}",32400.0,2015913.0,Suntar,,{'1h': 0.1}
506,200,,"{'lon': 54.37, 'lat': 24.47}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 297.35, 'feels_like': 297.75, 'temp_min': 297.35, 'temp_max': 297.35, 'pressure': 1017, 'humidity': 71, 'sea_level': 1017, 'grnd_level': 1015}",10000.0,"{'speed': 3.79, 'deg': 25}",{'all': 0},1606849945.0,"{'country': 'AE', 'sunrise': 1606790993, 'sunset': 1606829626}",14400.0,292968.0,Abu Dhabi,,
507,200,,"{'lon': 114.08, 'lat': 71.92}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 263.28, 'feels_like': 256.86, 'temp_min': 263.28, 'temp_max': 263.28, 'pressure': 994, 'humidity': 95, 'sea_level': 994, 'grnd_level': 993}",2440.0,"{'speed': 4.75, 'deg': 256}",{'all': 100},1606849945.0,"{'country': 'RU', 'sunrise': 0, 'sunset': 0}",32400.0,2017155.0,Saskylakh,,
508,200,,"{'lon': 14.97, 'lat': -20.37}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 296.34, 'feels_like': 290.31, 'temp_min': 296.34, 'temp_max': 296.34, 'pressure': 1011, 'humidity': 23, 'sea_level': 1011, 'grnd_level': 906}",10000.0,"{'speed': 5.97, 'deg': 210}",{'all': 0},1606849945.0,"{'country': 'NA', 'sunrise': 1606795880, 'sunset': 1606843657}",7200.0,3356213.0,Khorixas,,
509,200,,"{'lon': -3.05, 'lat': 53.82}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 277.41, 'feels_like': 275.24, 'temp_min': 277.04, 'temp_max': 278.15, 'pressure': 1024, 'humidity': 90}",10000.0,"{'speed': 0.9, 'deg': 273}",{'all': 86},1606849697.0,"{'type': 3, 'id': 2019288, 'country': 'GB', 'sunrise': 1606810053, 'sunset': 1606838135}",0.0,2655459.0,Blackpool,,
510,200,,"{'lon': 29.87, 'lat': 47.33}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 273.17, 'feels_like': 268.84, 'temp_min': 273.17, 'temp_max': 273.17, 'pressure': 1025, 'humidity': 99, 'sea_level': 1025, 'grnd_level': 1002}",4808.0,"{'speed': 3.32, 'deg': 17}",{'all': 100},1606849945.0,"{'country': 'UA', 'sunrise': 1606800433, 'sunset': 1606831950}",7200.0,687562.0,Zatyshshya,,
511,200,,"{'lon': 86.18, 'lat': 69.41}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 266.47, 'feels_like': 258.07, 'temp_min': 266.47, 'temp_max': 266.47, 'pressure': 1017, 'humidity': 97, 'sea_level': 1017, 'grnd_level': 1010}",276.0,"{'speed': 7.98, 'deg': 228}",{'all': 100},1606849946.0,"{'country': 'RU', 'sunrise': 0, 'sunset': 0}",25200.0,1507116.0,Dudinka,,{'1h': 0.16}
512,200,,"{'lon': -20.27, 'lat': 63.44}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 277.15, 'feels_like': 262.51, 'temp_min': 277.15, 'temp_max': 277.15, 'pressure': 986, 'humidity': 73}",8000.0,"{'speed': 18, 'deg': 260, 'gust': 28.3}",{'all': 75},1606849946.0,"{'type': 1, 'id': 93, 'country': 'IS', 'sunrise': 1606818679, 'sunset': 1606837777}",0.0,3412093.0,Vestmannaeyjar,,
513,200,,"{'lon': -61.75, 'lat': 12.06}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 300.75, 'feels_like': 301.91, 'temp_min': 300.75, 'temp_max': 300.75, 'pressure': 1010, 'humidity': 75, 'sea_level': 1010, 'grnd_level': 1007}",10000.0,"{'speed': 5.64, 'deg': 73}",{'all': 75},1606849946.0,"{'country': 'GD', 'sunrise': 1606817548, 'sunset': 1606858824}",-14400.0,3579925.0,St. George's,,
514,200,,"{'lon': 31.11, 'lat': 70.37}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 273.84, 'feels_like': 267.5, 'temp_min': 273.84, 'temp_max': 273.84, 'pressure': 1012, 'humidity': 82, 'sea_level': 1012, 'grnd_level': 1012}",10000.0,"{'speed': 5.82, 'deg': 308}",{'all': 0},1606849946.0,"{'country': 'NO', 'sunrise': 0, 'sunset': 0}",3600.0,777019.0,Vardø,,
515,200,,"{'lon': 44.74, 'lat': 43.06}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 274.88, 'feels_like': 272.44, 'temp_min': 274.88, 'temp_max': 274.88, 'pressure': 1026, 'humidity': 86, 'sea_level': 1026, 'grnd_level': 946}",10000.0,"{'speed': 0.57, 'deg': 78}",{'all': 100},1606849947.0,"{'country': 'RU', 'sunrise': 1606795988, 'sunset': 1606829255}",10800.0,515805.0,Oktyabr'skoye,,
516,200,,"{'lon': 143.21, 'lat': -9.08}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 299.97, 'feels_like': 302.84, 'temp_min': 299.97, 'temp_max': 299.97, 'pressure': 1006, 'humidity': 86, 'sea_level': 1006, 'grnd_level': 1005}",10000.0,"{'speed': 4.45, 'deg': 98}",{'all': 100},1606849947.0,"{'country': 'PG', 'sunrise': 1606852700, 'sunset': 1606898110}",36000.0,2098329.0,Daru,{'1h': 2.4604},
517,200,,"{'lon': -76.22, 'lat': -13.7}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 295.37, 'feels_like': 295.07, 'temp_min': 295.37, 'temp_max': 295.37, 'pressure': 1013, 'humidity': 81}",10000.0,"{'speed': 4.92, 'deg': 239, 'gust': 6.26}",{'all': 7},1606849947.0,"{'type': 3, 'id': 2019233, 'country': 'PE', 'sunrise': 1606818487, 'sunset': 1606864832}",-18000.0,3932145.0,Pisco,,
518,404,city not found,,,,,,,,,,,,,,
519,200,,"{'lon': 16.12, 'lat': 69.31}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 272.89, 'feels_like': 267.25, 'temp_min': 272.59, 'temp_max': 273.15, 'pressure': 1016, 'humidity': 100, 'sea_level': 1016, 'grnd_level': 1015}",10000.0,"{'speed': 5.16, 'deg': 216}",{'all': 100},1606849948.0,"{'type': 3, 'id': 265483, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",3600.0,3163146.0,Andenes,,
520,200,,"{'lon': 108.22, 'lat': 16.07}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 296.63, 'feels_like': 294.91, 'temp_min': 296.63, 'temp_max': 296.63, 'pressure': 1016, 'humidity': 83, 'sea_level': 1016, 'grnd_level': 1014}",8541.0,"{'speed': 8.02, 'deg': 49}",{'all': 100},1606849948.0,"{'country': 'VN', 'sunrise': 1606863582, 'sunset': 1606904028}",25200.0,1583992.0,Turan,{'1h': 1.03},
521,200,,"{'lon': 31.27, 'lat': -7.58}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 287.72, 'feels_like': 288.53, 'temp_min': 287.72, 'temp_max': 287.72, 'pressure': 1012, 'humidity': 100, 'sea_level': 1012, 'grnd_level': 806}",10000.0,"{'speed': 0.93, 'deg': 266}",{'all': 100},1606849948.0,"{'country': 'TZ', 'sunrise': 1606793304, 'sunset': 1606838407}",10800.0,160670.0,Chala,{'1h': 0.46},
522,404,city not found,,,,,,,,,,,,,,
523,200,,"{'lon': 106.27, 'lat': 45.76}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 257.14, 'feels_like': 250.58, 'temp_min': 257.14, 'temp_max': 257.14, 'pressure': 1045, 'humidity': 88, 'sea_level': 1045, 'grnd_level': 869}",10000.0,"{'speed': 4.39, 'deg': 315}",{'all': 100},1606849949.0,"{'country': 'MN', 'sunrise': 1606868212, 'sunset': 1606900334}",28800.0,2030065.0,Mandalgovi,,
524,200,,"{'lon': 117.43, 'lat': 49.6}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 257.65, 'feels_like': 250.53, 'temp_min': 257.65, 'temp_max': 257.65, 'pressure': 1033, 'humidity': 92, 'sea_level': 1033, 'grnd_level': 949}",10000.0,"{'speed': 5.25, 'deg': 299}",{'all': 4},1606849949.0,"{'country': 'CN', 'sunrise': 1606866412, 'sunset': 1606896776}",28800.0,2035836.0,Manzhouli,,
525,200,,"{'lon': 20.88, 'lat': 3.33}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 296.81, 'feels_like': 298.03, 'temp_min': 296.81, 'temp_max': 296.81, 'pressure': 1009, 'humidity': 56, 'sea_level': 1009, 'grnd_level': 969}",10000.0,"{'speed': 0.24, 'deg': 136}",{'all': 83},1606849949.0,"{'country': 'CD', 'sunrise': 1606796855, 'sunset': 1606839843}",3600.0,217637.0,Businga,,
526,200,,"{'lon': 176.92, 'lat': -39.48}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 284.82, 'feels_like': 283.18, 'temp_min': 284.82, 'temp_max': 284.82, 'pressure': 1030, 'humidity': 80}",10000.0,"{'speed': 1.79, 'deg': 3, 'gust': 2.68}",{'all': 100},1606849835.0,"{'type': 3, 'id': 2011018, 'country': 'NZ', 'sunrise': 1606840764, 'sunset': 1606893862}",46800.0,2186313.0,Napier City,,
